11953
20505
21660
28990
28987
26523
27240
26368
28367
27519
27521
27520
23460
21491
24678
27167
14006
20568
18157
26091
28048
27566
22717
22713
26782
26781
22564
22692
28673
28989
27276
17863
25378
22221
21196
20008
24000
27209
27207
27201
27198
23910
28331
24915
26058
24961
26815
25054
23827
13428
19488
15677
26373
24474
25689
25390
21255
23828
25056
25691
20269
22546
22964
19832
19754
28988
28986
25861
28104
